,ts,project,offer_title,goal_id,payouts,sub1,sub2,sub3,affiliate
38,2022-02-08 14:42:15,Lime,Lime // Hybrid (new+repeat loans),5428108,500,724134dc-9f2b-4bac-aedc-347d80271b12,,198,RAFINAD
39,2022-02-08 13:42:32,Lime,Lime // Hybrid (new+repeat loans),6108086,3000,92d680c5-e7ce-4315-b0c8-3fb7659e94c5,,671,RAFINAD
40,2022-02-08 12:19:39,Lime,Lime // Hybrid (new+repeat loans),5299391,3000,853e5cdd-960e-452a-8680-e1f95445ab68,,645,RAFINAD
41,2022-02-08 12:02:00,Lime,Lime // Hybrid (new+repeat loans),5723179,3000,36c583d9-4140-4909-a785-e6e37e9459ef,,505,RAFINAD
42,2022-02-08 07:31:46,Lime,Lime // Hybrid (new+repeat loans),6106540,1800,a0434bb5-6061-47e4-a98a-072dc2afdf06,,1642,RAFINAD
43,2022-02-07 17:45:49,Lime,Lime // Hybrid (new+repeat loans),5983612,500,26d8018a-b9a2-4350-9c41-c629cfc4cb98,,643,RAFINAD
44,2022-02-07 10:42:27,Lime,Lime // Hybrid (new+repeat loans),4199051,500,641ad64c-b1d2-4f57-80a4-55cb1d4ff15b,,505,RAFINAD
45,2022-02-07 08:45:23,Lime,Lime // Hybrid (new+repeat loans),5951320,3000,bf23c546-02da-47bf-b23d-7ded1faaad96,,816,RAFINAD
46,2022-02-07 05:48:34,Lime,Lime // Hybrid (new+repeat loans),4759811,1800,66efa3b6-3637-4648-9cd8-27f0524b27ff,,816,RAFINAD
47,2022-02-07 01:28:24,Lime,Lime // Hybrid (new+repeat loans),5549617,500,9fefa8f6-2279-4aa7-b602-6faad918b7b1,,193,RAFINAD
48,2022-02-06 19:49:15,Lime,Lime // Hybrid (new+repeat loans),5546893,500,fdbe1d3f-f10c-4675-8f2a-5f0c075518e5,,816,RAFINAD
49,2022-02-06 14:19:26,Lime,Lime // Hybrid (new+repeat loans),6046468,1800,0afb2990-c50f-4936-ba09-b16e6a86a0c2,,645,RAFINAD
50,2022-02-06 10:04:05,Lime,Lime // Hybrid (new+repeat loans),2431032,500,8eba2b8e-8b74-4c12-8a5c-d13870b27073,,643,RAFINAD
51,2022-02-06 08:44:26,Lime,Lime // Hybrid (new+repeat loans),6097468,3000,b2b1a9fa-99b3-48c5-8e73-846eb90e4814,,645,RAFINAD
52,2022-02-06 08:32:50,Lime,Lime // Hybrid (new+repeat loans),5838679,500,a9f3eaa7-18d3-4c83-bafb-f9f45488ed2c,,116,RAFINAD
53,2022-02-06 04:16:09,Lime,Lime // Hybrid (new+repeat loans),3187309,500,7238e49a-c042-411a-9bfa-4f910e8f0552,,199,RAFINAD
54,2022-02-05 23:02:21,Lime,Lime // Hybrid (new+repeat loans),6096480,1800,f088e9f3-3320-476f-9a15-cbed716e86a2,,816,RAFINAD
55,2022-02-05 22:24:57,Lime,Lime // Hybrid (new+repeat loans),5905330,1800,21510524-4ba9-4a56-802a-43d1457e6b2e,,816,RAFINAD
56,2022-02-05 14:43:40,Lime,Lime // Hybrid (new+repeat loans),5860980,500,46e404a0-ab90-4639-b35e-4f5093b4682a,,816,RAFINAD
57,2022-02-05 03:01:20,Lime,Lime // Hybrid (new+repeat loans),4766514,500,bebf6f55-949a-48f0-bbb2-6ae7a4f06e70,,198,RAFINAD
58,2022-02-04 19:29:22,Lime,Lime // Hybrid (new+repeat loans),5509234,500,f6ddf9dd-4e12-4e1c-a4fe-7591ec2d7b37,,672,RAFINAD
59,2022-02-04 13:46:22,Lime,Lime // Hybrid (new+repeat loans),5679821,500,ff4aa4a6-5119-4b4c-8c7b-cb1b13a20bbb,,500,RAFINAD
60,2022-02-04 12:52:03,Lime,Lime // Hybrid (new+repeat loans),6038509,500,e7a7db6d-4ad8-4091-b571-8cb392b4b450,,198,RAFINAD
61,2022-02-04 12:23:49,Lime,Lime // Hybrid (new+repeat loans),6088842,4500,2a122e4d-4d72-4952-b02a-656fa2ff690c,,12,RAFINAD
62,2022-02-04 11:39:14,Lime,Lime // Hybrid (new+repeat loans),6088938,3000,f0e678e7-10ef-41bf-a369-1749bc17bab3,,1642,RAFINAD
63,2022-02-04 03:42:58,Lime,Lime // Hybrid (new+repeat loans),5528893,500,60d6bdf3-160e-4a95-b40a-c4ead1c20267,,816,RAFINAD
64,2022-02-04 03:21:20,Lime,Lime // Hybrid (new+repeat loans),6051970,3000,952c79ba-803f-4cbc-9d0d-3ab3acd17413,,816,RAFINAD
